fam_sample	compare_sample	type	bc_dist
MHH359	MHH595	fam-fam	0.67060076706
MHH359	MHS120	fam-fam	0.620175718991
MHH359	MHS138	fam-fam	0.767225634916
MHH359	MHH594	fam-fam	0.564519887096
MHH359	MHS119	fam-fam	0.4906994
MHH359	MHS137	fam-fam	0.442261172113
MHH359	MBH043	fam-fam	0.606386059042
MHH359	MBH052	fam-fam	0.77373453394
MHH359	MBH059	fam-fam	0.8733592
MHH359	MBH060	fam-fam	0.556145422193
MHH359	MBH089	fam-fam	0.656411051538
MHH359	MBS1141	fam-fam	0.732525626747
MHH359	MBS1174	fam-fam	0.577788521111
MHH359	MHH336	fam-fam	0.589822223053
MHH359	MHH366	fam-fam	0.774051322595
MHH359	MHH552	fam-fam	0.740269374027
MHH359	MHH616	fam-fam	0.814135209293
MHH359	MBH050	fam-fam	0.818163518184
MHH359	MBH056	fam-fam	0.783562210822
MHH359	MBH066	fam-fam	0.815460336908
MHH359	MBH070	fam-fam	0.831020508449
MHH359	MBH094	fam-fam	0.776550267035
MHH359	MBS1151	fam-fam	0.573455478673
MHH359	MHH259	fam-fam	0.603158179368
MHH359	MHH348	fam-fam	0.49573547564
MHH359	MHH371	fam-fam	0.735924126408
MHH359	MHH565	fam-fam	0.717982714101
MHH359	MBH053	fam-fam	0.732992640051
MHH359	MBH055	fam-fam	0.720943369764
MHH359	MBH062	fam-fam	0.76740044652
MHH359	MBH069	fam-fam	0.722273013886
MHH359	MBS1116	fam-fam	0.636364072727
MHH359	MBS1150	fam-fam	0.760257547948
MHH359	MHH258	fam-fam	0.583009104248
MHH359	MHH347	fam-fam	0.655382186154
MHH359	MHH372	fam-fam	0.763276823672
MHH359	MHH564	fam-fam	0.680427515979
MHH359	MBH046	fam-fam	0.622825994294
MHH359	MBH049	fam-fam	0.7178877
MHH359	MBH054	fam-fam	0.771609845678
MHH359	MBH061	fam-fam	0.807814819219
MHH359	MBH068	fam-fam	0.807639628854
MHH359	MBH095	fam-fam	0.683093931691
MHH359	MBS1149	fam-fam	0.679875416006
MHH359	MHH261	fam-fam	0.732661426734
MHH359	MHH346	fam-fam	0.6723773
MHH359	MHH370	fam-fam	0.777317833402
MHH359	MHH563	fam-fam	0.690820177295
MHH359	MBH084	fam-fam	0.798524640295
MHH359	MBH091	fam-fam	0.665907666818
MHH359	MBH093	fam-fam	0.7068499
MHH359	MBS1124	fam-fam	0.585372462194
MHH359	MBS1160	fam-fam	0.6584017
MHH359	MHH266	fam-fam	0.534037593192
MHH359	MHH357	fam-fam	0.528119923594
MHH359	MHH381	fam-fam	0.496914875463
MHH359	MHH394	fam-fam	0.561340878067
MHH359	MHH607	fam-fam	0.646732035327
MHH359	MHS142	fam-fam	0.808977438205
MHH359	MBH078	fam-fam	0.596474960529
MHH359	MBH083	fam-fam	0.696325515184
MHH359	MBH090	fam-fam	0.677965032203
MHH359	MBH092	fam-fam	0.560929521954
MHH359	MBS1123	fam-fam	0.738189513091
MHH359	MBS1159	fam-fam	0.553080522346
MHH359	MHH265	fam-fam	0.552654667102
MHH359	MHH356	fam-fam	0.498471025076
MHH359	MHH380	fam-fam	0.477954226102
MHH359	MHH393	fam-fam	0.61740711913
MHH359	MHH597	fam-fam	0.473138205372
MHH359	MHS141	fam-fam	0.63080498154
MHH359	MBS1163	fam-fam	0.2143638
MHH359	MHH257	fam-fam	0.456939372847
MHH359	MHH375	fam-fam	0.447787310443
MHH359	MHH396	fam-fam	0.245417437729
MHH359	MHH574	fam-fam	0.233033453393
MHH359	MHH623	fam-fam	0.429694328515
MHH359	MBS1121	fam-fam	0.412989370649
MHH359	MBS1128	fam-fam	0.405253789212
MHH359	MBS1135	fam-fam	0.5770010846
MHH359	MBS1142	fam-fam	0.400933319813
MHH359	MHH256	fam-fam	0.554894489021
MHH359	MHH358	fam-fam	0.490754725462
MHH359	MHH376	fam-fam	0.528381994324
MHH359	MHH395	fam-fam	0.528223623589
MHH359	MHH573	fam-fam	0.5786482
MHH359	MHH622	fam-fam	0.539316015171
MHH359	MBS1137	fam-fam	0.627828937217
MHH359	MBS1144	fam-fam	0.577358878868
MHH359	MBS1162	fam-fam	0.592965220352
MHH359	MBS1169	fam-fam	0.62095057581
MHH359	MHH264	fam-fam	0.583140062529
MHH359	MHH352	fam-fam	0.5093026
MHH359	MHH384	fam-fam	0.662469467506
MHH359	MHH554	fam-fam	0.6302976
MHH359	MHH590	fam-fam	0.671105615113
MHH359	MHS124	fam-fam	0.557824222109
MHH359	MBS1136	fam-fam	0.680817431918
MHH359	MBS1143	fam-fam	0.627529418624
MHH359	MBS1161	fam-fam	0.579996242
MHH359	MBS1168	fam-fam	0.667755983388
MHH359	MHH263	fam-fam	0.681638931836
MHH359	MHH351	fam-fam	0.648447817578
MHH359	MHH383	fam-fam	0.786684121332
MHH359	MHH553	fam-fam	0.708610329139
MHH359	MHH589	fam-fam	0.747006763248
MHH359	MHH624	fam-fam	0.697634860473
MHH359	MHH335	fam-fam	0.646690035331
MHH359	MHH343	fam-fam	0.651110552333
MHH359	MHH369	fam-fam	0.718290328171
MHH359	MHH397	fam-fam	0.838585908071
MHH359	MHH566	fam-fam	0.588913282217
MHH359	MHH592	fam-fam	0.745218225478
MHH359	MHH621	fam-fam	0.526512271023
MHH359	MHH338	fam-fam	0.690144646478
MHH359	MHH339	fam-fam	0.622553537745
MHH359	MHH353	fam-fam	0.6552836
MHH359	MHH374	fam-fam	0.741547912923
MHH359	MHH529	fam-fam	0.755720624428
MHH359	MHH576	fam-fam	0.830895533821
MHH359	MHH606	fam-fam	0.7495728
MHH359	MHS121	fam-fam	0.624876975025
MHH359	MHH516	fam-fam	0.668121433188
MHH359	MHH520	fam-fam	0.662157183108
MHH359	MHH534	fam-fam	0.742349038648
MHH359	MHH551	fam-fam	0.775565933665
MHH359	MHH567	fam-fam	0.668044633196
MHH359	MHH588	fam-fam	0.525287647471
MHH359	MHH617	fam-fam	0.707371358526
MHH359	MHS132	fam-fam	0.76380213543
MHH359	MHH540	fam-fam	0.724840527516
MHH359	MHH545	fam-fam	0.776089255978
MHH359	MHH619	fam-fam	0.757630648474
MHH359	MHS127	fam-fam	0.591816481637
MHH359	MHH535	fam-pos	0.992011801997
MHH359	MHH549	fam-pos	0.992573501485
MHH359	MHH559	fam-pos	0.993116500688
MHH359	MHH572	fam-pos	0.995785700421
MHH359	MHH602	fam-pos	0.990274501459
MHH359	MHH627	fam-pos	0.985898799295
MHH359	MBH039	fam-pos	0.730483240428
MHH359	MBH040	fam-pos	0.74166743875
MHH359	MBH041	fam-pos	0.693988384699
MHH359	MBH047	fam-pos	0.710882214456
MHH359	MBH073	fam-pos	0.747223063194
MHH359	MBS1120	fam-pos	0.665892450116
MHH359	MBH042	fam-pos	0.90519070474
MHH359	MBH044	fam-pos	0.901075024731
MHH359	MBH051	fam-pos	0.863570127286
MHH359	MBH057	fam-pos	0.801418349645
MHH359	MBH063	fam-pos	0.7844449
MHH359	MBH085	fam-pos	0.61279661936
MHH359	MBH045	fam-pos	0.7080334
MHH359	MBH048	fam-pos	0.6734322
MHH359	MBH058	fam-pos	0.664041433596
MHH359	MBH065	fam-pos	0.651846452223
MHH359	MBH072	fam-pos	0.66159683384
MHH359	MBH082	fam-pos	0.81340850933
MHH359	MBH086	fam-pos	0.785769521423
MHH359	MBS1138	fam-pos	0.861828220726
MHH359	MHH247	fam-pos	0.842044915796
MHH359	MHH328	fam-pos	0.661014733899
MHH359	MHH363	fam-pos	0.62619951869
MHH359	MHH389	fam-pos	0.637315072537
MHH359	MHH582	fam-pos	0.689658231034
MHH359	MHH630	fam-pos	0.749789437532
MHH359	MBH077	fam-pos	0.844745523288
MHH359	MBH079	fam-pos	0.974958303756
MHH359	MBH088	fam-pos	0.755515724448
MHH359	MBH096	fam-pos	0.692902207484
MHH359	MBS1119	fam-pos	0.912607926218
MHH359	MBS1125	fam-pos	0.8447703
MHH359	MBS1139	fam-pos	0.84609631539
MHH359	MBS1154	fam-pos	0.769822788491
MHH359	MBS1129	fam-pos	0.856409735898
MHH359	MBS1132	fam-pos	0.856613228677
MHH359	MBS1148	fam-pos	0.8933962
MHH359	MHH361	fam-pos	0.802258739548
MHH359	MBS1130	fam-pos	0.995995600601
MHH359	MBS1146	fam-pos	0.8266616
MHH359	MBS1164	fam-pos	0.996328300184
MHH359	MBS1172	fam-pos	0.996372300181
MHH359	MHH329	fam-pos	0.995416000458
MHH359	MHH362	fam-pos	0.898107615284
MHH359	MHH386	fam-pos	0.945572602721
MHH359	MHH537	fam-pos	0.970817804377
MHH359	MHH579	fam-pos	0.971927201404
MHH359	MBS1134	fam-pos	0.764431647114
MHH359	MBS1147	fam-pos	0.685488062902
MHH359	MBS1158	fam-pos	0.687716762457
MHH359	MBS1170	fam-pos	0.604223819789
MHH359	MHH271	fam-pos	0.6133505
MHH359	MHH364	fam-pos	0.5415993146
MHH359	MHH251	fam-pos	0.7464319
MHH359	MHH272	fam-pos	0.684006863199
MHH359	MHH327	fam-pos	0.767587223241
MHH359	MHH333	fam-pos	0.585549862168
MHH359	MHH340	fam-pos	0.721474341779
MHH359	MHH270	fam-pos	0.8409683
MHH359	MHH330	fam-pos	0.845458338635
MHH359	MHH337	fam-pos	0.920878803956
MHH359	MHH342	fam-pos	0.849294622606
MHH359	MHH349	fam-pos	0.86289991371
MHH359	MHH539	fam-pos	0.9093622
MHH359	MHH558	fam-pos	0.779959833006
MHH359	MHH568	fam-pos	0.667384933262
MHH359	MHH577	fam-pos	0.635768736423
MHH359	MHS125	fam-pos	0.728016467996
MHH359	MHH528	fam-pos	0.714553357089
MHH359	MHH532	fam-pos	0.854317514568
MHH359	MHH548	fam-pos	0.8056307
MHH359	MHH571	fam-pos	0.79900331005
MHH359	MHH603	fam-pos	0.774579911271
MHH359	MHH626	fam-pos	0.77840781108
MHH359	MHS135	fam-pos	0.842693615731
MHH359	MHH515	fam-pos	0.880885317867
MHH359	MHH518	fam-pos	0.805551719445
MHH359	MHH531	fam-pos	0.940715014821
MHH359	MHH546	fam-pos	0.906903318619
MHH359	MHH527	fam-pos	0.834443249667
MHH359	MHH538	fam-pos	0.811777590589
MHH359	MHH544	fam-pos	0.821784944554
MHH359	MHH618	fam-pos	0.797246820275
MHH359	MHS130	fam-pos	0.8603356
MHH359	MHH514	fam-pos	0.758808360298
MHH359	MHH521	fam-pos	0.874754125049
MHH359	MHH533	fam-pos	0.89306671604
MHH359	MHH543	fam-pos	0.857146021428
MHH359	MHH556	fam-pos	0.851855814814
MHH359	MHH584	fam-pos	0.834300424855
MHH359	MHH614	fam-pos	0.864114293206
MHH359	MHS131	fam-pos	0.845914092296
MHH359	MHH583	fam-pos	0.991964901205
MHH359	MHH593	fam-pos	0.991412200429
MHH359	MHH609	fam-pos	0.992009501199
MHH359	MHH611	fam-pos	0.991531500423
MHH359	MBS1117	fam-neg0	0.734754253049
MHH359	MBH064	fam-neg0	0.847381907631
MHH359	MBH071	fam-neg0	0.831193533761
MHH359	MBH075	fam-neg0	0.843760607812
MHH359	MBS1122	fam-neg0	0.514185572872
MHH359	MBS1127	fam-neg0	0.852232414777
MHH359	MBS1131	fam-neg0	0.873783912622
MHH359	MBS1156	fam-neg0	0.808087719191
MHH359	MBS1166	fam-neg0	0.7120022144
MHH359	MBS1165	fam-neg0	0.925145207485
MHH359	MBS1171	fam-neg0	0.872746519088
MHH359	MHH378	fam-neg0	0.894826910517
MHH359	MHH550	fam-neg0	0.670157616492
MHH359	MHH605	fam-neg0	0.644454388886
MHH359	MHS139	fam-neg0	0.749040125096
MHH359	MHH557	fam-neg0	0.8196933
MHH359	MHH561	fam-neg0	0.799943130009
MHH359	MHH615	fam-neg0	0.995958000202
MHH359	MHH517	fam-neg2	0.64459977108
MHH359	MHH600	fam-neg2	0.659861017007
MHH359	MHS134	fam-neg2	0.702654044602
MHH359	MHH334	fam-neg2	0.763130247374
MHH359	MHH365	fam-neg2	0.598645379932
MHH359	MHH547	fam-neg2	0.658970334103
MHH359	MHH612	fam-neg2	0.544921136524
MHH359	MHH262	fam-neg2	0.700077114996
MHH359	MHH345	fam-neg2	0.619289638071
MHH359	MHH368	fam-neg2	0.629771137023
MHH359	MHH267	fam-neg2	0.645256853211
MHH359	MHH355	fam-neg2	0.711440014428
MHH359	MHH382	fam-neg2	0.6230658
MHH359	MHH391	fam-neg2	0.565110721744
MHH359	MHH599	fam-neg2	0.6118114
MHH359	MHS140	fam-neg2	0.554679944532
MHH359	MHH360	fam-neg2	0.772791434081
MHH359	MHH536	fam-neg2	0.783852510807
MHH359	MHH570	fam-neg2	0.7415038
MHH359	MHH620	fam-neg2	0.663587967282
MHH359	MHH350	fam-neg2	0.6278924
MHH359	MHH387	fam-neg2	0.608219339178
MHH359	MHH526	fam-neg2	0.552743877637
MHH359	MHH629	fam-neg2	0.56059072197
MHH359	MHH555	fam-neg2	0.823168408842
MHH359	MHH586	fam-neg2	0.7254867
MHH359	MHS123	fam-neg2	0.8290945
MHH359	MHH578	fam-neg2	0.514770997046
MHH359	MHS118	fam-neg2	0.586620462007
MHH359	MHH525	fam-neg2	0.710056128994
MHH359	MHH560	fam-neg2	0.52240782388
MHH359	MHH591	fam-neg2	0.515139748486
MHH359	MHS126	fam-neg2	0.566204865069
MHH359	MHH523	fam-neg2	0.845458830908
MHH359	MHH610	fam-neg2	0.773329334001
MHH359	MHH628	fam-neg2	0.836643191832
MHH359	MHH613	fam-neg2	0.7621022
MHH359	MHS128	fam-neg2	0.742148825785
MHH375	MHH595	fam-fam	0.498083049808
MHH375	MHS120	fam-fam	0.502277624886
MHH375	MHS138	fam-fam	0.598817560177
MHH375	MHH594	fam-fam	0.624740075052
MHH375	MHS119	fam-fam	0.5267407
MHH375	MHS137	fam-fam	0.532764676638
MHH375	MBH043	fam-fam	0.475977178603
MHH375	MBH052	fam-fam	0.612848558073
MHH375	MBH059	fam-fam	0.7388647
MHH375	MBH060	fam-fam	0.474045726298
MHH375	MBH089	fam-fam	0.617709657344
MHH375	MBS1141	fam-fam	0.786236821376
MHH375	MBS1174	fam-fam	0.516430424178
MHH375	MHH336	fam-fam	0.612324916303
MHH375	MHH366	fam-fam	0.626936537306
MHH375	MHH552	fam-fam	0.601251660125
MHH375	MHH616	fam-fam	0.662823316859
MHH375	MBH050	fam-fam	0.663793133621
MHH375	MBH056	fam-fam	0.638712418064
MHH375	MBH066	fam-fam	0.673339565332
MHH375	MBH070	fam-fam	0.652300017385
MHH375	MBH094	fam-fam	0.654372003688
MHH375	MBS1151	fam-fam	0.543129777156
MHH375	MHH259	fam-fam	0.474884205023
MHH375	MHH348	fam-fam	0.444623283307
MHH375	MHH371	fam-fam	0.601268639873
MHH375	MHH565	fam-fam	0.58559932072
MHH375	MBH053	fam-fam	0.570850164372
MHH375	MBH055	fam-fam	0.570427607393
MHH375	MBH062	fam-fam	0.631618773676
MHH375	MBH069	fam-fam	0.583387020831
MHH375	MBS1116	fam-fam	0.502235799553
MHH375	MBS1150	fam-fam	0.597395780521
MHH375	MHH258	fam-fam	0.482471829382
MHH375	MHH347	fam-fam	0.577136505716
MHH375	MHH372	fam-fam	0.59310324069
MHH375	MHH564	fam-fam	0.525064423747
MHH375	MBH046	fam-fam	0.715909871023
MHH375	MBH049	fam-fam	0.6118877
MHH375	MBH054	fam-fam	0.763263347347
MHH375	MBH061	fam-fam	0.643129335687
MHH375	MBH068	fam-fam	0.643307053504
MHH375	MBH095	fam-fam	0.577941242206
MHH375	MBS1149	fam-fam	0.703252614837
MHH375	MHH261	fam-fam	0.590111940989
MHH375	MHH346	fam-fam	0.5597706
MHH375	MHH370	fam-fam	0.677224748416
MHH375	MHH563	fam-fam	0.681096579726
MHH375	MBH084	fam-fam	0.620430075914
MHH375	MBH091	fam-fam	0.529679394064
MHH375	MBH093	fam-fam	0.6910603
MHH375	MBS1124	fam-fam	0.568228164766
MHH375	MBS1160	fam-fam	0.5161756
MHH375	MHH266	fam-fam	0.500616599877
MHH375	MHH357	fam-fam	0.418414929079
MHH375	MHH381	fam-fam	0.540071068989
MHH375	MHH394	fam-fam	0.576919278846
MHH375	MHH607	fam-fam	0.515838748416
MHH375	MHS142	fam-fam	0.634321673136
MHH375	MBH078	fam-fam	0.5919968612
MHH375	MBH083	fam-fam	0.697480515126
MHH375	MBH090	fam-fam	0.632679636732
MHH375	MBH092	fam-fam	0.583070820846
MHH375	MBS1123	fam-fam	0.69819921509
MHH375	MBS1159	fam-fam	0.562505121875
MHH375	MHH265	fam-fam	0.634913854763
MHH375	MHH356	fam-fam	0.607919719604
MHH375	MHH380	fam-fam	0.543831122808
MHH375	MHH393	fam-fam	0.657624017119
MHH375	MHH597	fam-fam	0.540420491916
MHH375	MHS141	fam-fam	0.583413979171
MHH375	MBS1163	fam-fam	0.3054946
MHH375	MHH257	fam-fam	0.301456465073
MHH375	MHH359	fam-fam	0.447787310443
MHH375	MHH396	fam-fam	0.37240233138
MHH375	MHH574	fam-fam	0.381419623716
MHH375	MHH623	fam-fam	0.364259031787
MHH375	MBS1121	fam-fam	0.423814171191
MHH375	MBS1128	fam-fam	0.531342570299
MHH375	MBS1135	fam-fam	0.342682731463
MHH375	MBS1142	fam-fam	0.370773125845
MHH375	MHH256	fam-fam	0.335033732993
MHH375	MHH358	fam-fam	0.322061733897
MHH375	MHH376	fam-fam	0.331847233631
MHH375	MHH395	fam-fam	0.280372335981
MHH375	MHH573	fam-fam	0.4122461
MHH375	MHH622	fam-fam	0.293700176575
MHH375	MBS1137	fam-fam	0.48849895115
MHH375	MBS1144	fam-fam	0.517585775879
MHH375	MBS1162	fam-fam	0.578040621098
MHH375	MBS1169	fam-fam	0.358329828334
MHH375	MHH264	fam-fam	0.404942189259
MHH375	MHH352	fam-fam	0.332452
MHH375	MHH384	fam-fam	0.512779997444
MHH375	MHH554	fam-fam	0.4515711
MHH375	MHH590	fam-fam	0.54165736042
MHH375	MHS124	fam-fam	0.417356529132
MHH375	MBS1136	fam-fam	0.657975834202
MHH375	MBS1143	fam-fam	0.700080114996
MHH375	MBS1161	fam-fam	0.483285151671
MHH375	MBS1168	fam-fam	0.611123980556
MHH375	MHH263	fam-fam	0.568072243193
MHH375	MHH351	fam-fam	0.637669118117
MHH375	MHH383	fam-fam	0.732882426712
MHH375	MHH553	fam-fam	0.572283942772
MHH375	MHH589	fam-fam	0.572035906991
MHH375	MHH624	fam-fam	0.572813985437
MHH375	MHH335	fam-fam	0.639925736007
MHH375	MHH343	fam-fam	0.554190466871
MHH375	MHH369	fam-fam	0.659952434005
MHH375	MHH397	fam-fam	0.66959771652
MHH375	MHH566	fam-fam	0.524081295184
MHH375	MHH592	fam-fam	0.592442940756
MHH375	MHH621	fam-fam	0.408632088705
MHH375	MHH338	fam-fam	0.575122863732
MHH375	MHH339	fam-fam	0.519949048005
MHH375	MHH353	fam-fam	0.6011536
MHH375	MHH374	fam-fam	0.587126320644
MHH375	MHH529	fam-fam	0.580032641997
MHH375	MHH576	fam-fam	0.66639866672
MHH375	MHH606	fam-fam	0.6515863
MHH375	MHS121	fam-fam	0.519735796053
MHH375	MHH516	fam-fam	0.631073736893
MHH375	MHH520	fam-fam	0.593092779655
MHH375	MHH534	fam-fam	0.632361355146
MHH375	MHH551	fam-fam	0.723115341533
MHH375	MHH567	fam-fam	0.52910484709
MHH375	MHH588	fam-fam	0.431953056805
MHH375	MHH617	fam-fam	0.535159492968
MHH375	MHS132	fam-fam	0.595898260615
MHH375	MHH540	fam-fam	0.747267225273
MHH375	MHH545	fam-fam	0.769858557535
MHH375	MHH619	fam-fam	0.714313257137
MHH375	MHS127	fam-fam	0.534375693125
MHH375	MHH535	fam-pos	0.989982202504
MHH375	MHH549	fam-pos	0.981490203702
MHH375	MHH559	fam-pos	0.981764401824
MHH375	MHH572	fam-pos	0.9940003006
MHH375	MHH602	fam-pos	0.979415703088
MHH375	MHH627	fam-pos	0.974640398732
MHH375	MBH039	fam-pos	0.771614734258
MHH375	MBH040	fam-pos	0.790996631351
MHH375	MBH041	fam-pos	0.707569385378
MHH375	MBH047	fam-pos	0.58680462066
MHH375	MBH073	fam-pos	0.703915174021
MHH375	MBS1120	fam-pos	0.714700842795
MHH375	MBH042	fam-pos	0.904902404755
MHH375	MBH044	fam-pos	0.901057724736
MHH375	MBH051	fam-pos	0.8679997264
MHH375	MBH057	fam-pos	0.641153389712
MHH375	MBH063	fam-pos	0.630553
MHH375	MBH085	fam-pos	0.474013626299
MHH375	MBH045	fam-pos	0.7540554
MHH375	MBH048	fam-pos	0.5484557
MHH375	MBH058	fam-pos	0.525786847421
MHH375	MBH065	fam-pos	0.517952172307
MHH375	MBH072	fam-pos	0.694706330529
MHH375	MBH082	fam-pos	0.640175917991
MHH375	MBH086	fam-pos	0.640671635933
MHH375	MBS1138	fam-pos	0.676017948597
MHH375	MHH247	fam-pos	0.672586932741
MHH375	MHH328	fam-pos	0.723791827621
MHH375	MHH363	fam-pos	0.561501621925
MHH375	MHH389	fam-pos	0.52005059599
MHH375	MHH582	fam-pos	0.563990443601
MHH375	MHH630	fam-pos	0.562887165567
MHH375	MBH077	fam-pos	0.840078423988
MHH375	MBH079	fam-pos	0.956184106572
MHH375	MBH088	fam-pos	0.753354924665
MHH375	MBH096	fam-pos	0.682442911145
MHH375	MBS1119	fam-pos	0.924886922534
MHH375	MBS1125	fam-pos	0.686855
MHH375	MBS1139	fam-pos	0.685810231419
MHH375	MBS1154	fam-pos	0.626943381347
MHH375	MBS1129	fam-pos	0.669336882666
MHH375	MBS1132	fam-pos	0.678565164287
MHH375	MBS1148	fam-pos	0.8485331
MHH375	MHH361	fam-pos	0.660807467839
MHH375	MBS1130	fam-pos	0.994110300883
MHH375	MBS1146	fam-pos	0.654886
MHH375	MBS1164	fam-pos	0.994417200279
MHH375	MBS1172	fam-pos	0.994317600284
MHH375	MHH329	fam-pos	0.993461500654
MHH375	MHH362	fam-pos	0.89553381567
MHH375	MHH386	fam-pos	0.941949902903
MHH375	MHH537	fam-pos	0.966917204962
MHH375	MHH579	fam-pos	0.977321301134
MHH375	MBS1134	fam-pos	0.815835936833
MHH375	MBS1147	fam-pos	0.54655049069
MHH375	MBS1158	fam-pos	0.537669692466
MHH375	MBS1170	fam-pos	0.497671825116
MHH375	MHH271	fam-pos	0.5198825
MHH375	MHH364	fam-pos	0.560411009897
MHH375	MHH251	fam-pos	0.5964009
MHH375	MHH272	fam-pos	0.55145118971
MHH375	MHH327	fam-pos	0.600088439991
MHH375	MHH333	fam-pos	0.484057777391
MHH375	MHH340	fam-pos	0.620630756905
MHH375	MHH270	fam-pos	0.6885899
MHH375	MHH330	fam-pos	0.692484176879
MHH375	MHH337	fam-pos	0.92880560356
MHH375	MHH342	fam-pos	0.824913126263
MHH375	MHH349	fam-pos	0.850120114988
MHH375	MHH539	fam-pos	0.9164711
MHH375	MHH558	fam-pos	0.780591432911
MHH375	MHH568	fam-pos	0.684584131542
MHH375	MHH577	fam-pos	0.653784334622
MHH375	MHS125	fam-pos	0.724356668911
MHH375	MHH528	fam-pos	0.551002689799
MHH375	MHH532	fam-pos	0.679688732031
MHH375	MHH548	fam-pos	0.6740234
MHH375	MHH571	fam-pos	0.670188616491
MHH375	MHH603	fam-pos	0.659486217026
MHH375	MHH626	fam-pos	0.649698217515
MHH375	MHS135	fam-pos	0.757205324279
MHH375	MHH515	fam-pos	0.893274216009
MHH375	MHH518	fam-pos	0.831364716864
MHH375	MHH531	fam-pos	0.948147812963
MHH375	MHH546	fam-pos	0.901331919734
MHH375	MHH527	fam-pos	0.66426800072
MHH375	MHH538	fam-pos	0.638955381948
MHH375	MHH544	fam-pos	0.761974959506
MHH375	MHH618	fam-pos	0.643426535657
MHH375	MHS130	fam-pos	0.6983206
MHH375	MHH514	fam-pos	0.627816393046
MHH375	MHH521	fam-pos	0.69830016034
MHH375	MHH533	fam-pos	0.787708331844
MHH375	MHH543	fam-pos	0.682372947644
MHH375	MHH556	fam-pos	0.683933831607
MHH375	MHH584	fam-pos	0.732554640117
MHH375	MHH614	fam-pos	0.678942483947
MHH375	MHS131	fam-pos	0.672483283624
MHH375	MHH583	fam-pos	0.980480602928
MHH375	MHH593	fam-pos	0.979663501017
MHH375	MHH609	fam-pos	0.974709303794
MHH375	MHH611	fam-pos	0.979046701048
MHH375	MBS1117	fam-neg0	0.588079582384
MHH375	MBH064	fam-neg0	0.67880861606
MHH375	MBH071	fam-neg0	0.666310666738
MHH375	MBH075	fam-neg0	0.676529216174
MHH375	MBS1122	fam-neg0	0.52766927085
MHH375	MBS1127	fam-neg0	0.891563010844
MHH375	MBS1131	fam-neg0	0.900326009967
MHH375	MBS1156	fam-neg0	0.821436017856
MHH375	MBS1166	fam-neg0	0.577746321113
MHH375	MBS1165	fam-neg0	0.963958703604
MHH375	MBS1171	fam-neg0	0.719920142012
MHH375	MHH378	fam-neg0	0.907288909271
MHH375	MHH550	fam-neg0	0.529327323534
MHH375	MHH605	fam-neg0	0.67067948233
MHH375	MHS139	fam-neg0	0.596136140386
MHH375	MHH557	fam-neg0	0.6759116
MHH375	MHH561	fam-neg0	0.825100826235
MHH375	MHH615	fam-neg0	0.996452500177
MHH375	MHH517	fam-neg2	0.557786488443
MHH375	MHH600	fam-neg2	0.611180619441
MHH375	MHS134	fam-neg2	0.547147967928
MHH375	MHH334	fam-neg2	0.799156240169
MHH375	MHH365	fam-neg2	0.643273782164
MHH375	MHH547	fam-neg2	0.694245830575
MHH375	MHH612	fam-neg2	0.503484248955
MHH375	MHH262	fam-neg2	0.515628324219
MHH375	MHH345	fam-neg2	0.461874653813
MHH375	MHH368	fam-neg2	0.540992745901
MHH375	MHH267	fam-neg2	0.64220045367
MHH375	MHH355	fam-neg2	0.550745422463
MHH375	MHH382	fam-neg2	0.6146026
MHH375	MHH391	fam-neg2	0.586221320689
MHH375	MHH599	fam-neg2	0.5896644
MHH375	MHS140	fam-neg2	0.482630951737
MHH375	MHH360	fam-neg2	0.763640135454
MHH375	MHH536	fam-neg2	0.640430617978
MHH375	MHH570	fam-neg2	0.6095929
MHH375	MHH620	fam-neg2	0.638168872366
MHH375	MHH350	fam-neg2	0.6694804
MHH375	MHH387	fam-neg2	0.512367448763
MHH375	MHH526	fam-neg2	0.543487377174
MHH375	MHH629	fam-neg2	0.395046230248
MHH375	MHH555	fam-neg2	0.646217817689
MHH375	MHH586	fam-neg2	0.5892824
MHH375	MHS123	fam-neg2	0.6582682
MHH375	MHH578	fam-neg2	0.592055781589
MHH375	MHS118	fam-neg2	0.569594764561
MHH375	MHH525	fam-neg2	0.568976443102
MHH375	MHH560	fam-neg2	0.420044728998
MHH375	MHH591	fam-neg2	0.40720165928
MHH375	MHS126	fam-neg2	0.471151679327
MHH375	MHH523	fam-neg2	0.866947026611
MHH375	MHH610	fam-neg2	0.624306556354
MHH375	MHH628	fam-neg2	0.691512384576
MHH375	MHH613	fam-neg2	0.7420763
MHH375	MHS128	fam-neg2	0.755214824479
MHH396	MHH595	fam-fam	0.537677084419
MHH396	MHS120	fam-fam	0.51679615168
MHH396	MHS138	fam-fam	0.612362
MHH396	MHH594	fam-fam	0.568286621586
MHH396	MHS119	fam-fam	0.46186971928
MHH396	MHS137	fam-fam	0.490017898004
MHH396	MBH043	fam-fam	0.4892384
MHH396	MBH052	fam-fam	0.6146758
MHH396	MBH059	fam-fam	0.740354961053
MHH396	MBH060	fam-fam	0.452978445298
MHH396	MBH089	fam-fam	0.5238872
MHH396	MBS1141	fam-fam	0.778343488917
MHH396	MBS1174	fam-fam	0.501048050105
MHH396	MHH336	fam-fam	0.578979863153
MHH396	MHH366	fam-fam	0.633727481686
MHH396	MHH552	fam-fam	0.59912079978
MHH396	MHH616	fam-fam	0.676217367622
