indiv	fam	timepoint	relation	0.0	0.01	0.02	0.03	0.04	0.05	0.06	0.07	0.08	0.09	0.1	0.11	0.12	0.13	0.14	0.15	0.16	0.17	0.18	0.19	0.2	0.21	0.22	0.23	0.24	0.25	0.26	0.27	0.28	0.29	0.3	0.31	0.32	0.33	0.34	0.35	0.36	0.37	0.38	0.39	0.4	0.41	0.42	0.43	0.44	0.45	0.46	0.47	0.48	0.49	0.5	0.51	0.52	0.53	0.54	0.55	0.56	0.57	0.58	0.59	0.6	0.61	0.62	0.63	0.64	0.65	0.66	0.67	0.68	0.69	0.7	0.71	0.72	0.73	0.74	0.75	0.76	0.77	0.78	0.79	0.8	0.81	0.82	0.83	0.84	0.85	0.86	0.87	0.88	0.89	0.9	0.91	0.92	0.93	0.94	0.95	0.96	0.97	0.98	0.99
fam1664-F1-V03	fam1664	F1	V03	0	12	633	2351	3717	4729	4727	3559	2344	1266	764	425	275	228	165	133	130	103	113	94	106	110	84	86	66	112	101	70	93	62	69	83	73	76	88	76	85	81	93	59	110	83	84	67	75	85	103	88	81	30	130	91	100	102	103	115	98	105	108	79	141	135	139	140	150	130	156	145	157	170	197	204	217	217	209	298	268	266	356	315	415	379	433	505	557	688	808	995	1233	1668	2505	3305	4119	4002	3178	2211	1481	1200	1944	32923
fam1664-F1-V06	fam1664	F1	V06	0	0	72	680	1466	1621	1526	1392	1345	1285	1461	1472	1650	1646	1575	1533	1469	1288	1069	869	889	711	570	498	329	440	346	279	280	232	256	243	214	244	179	231	232	165	196	127	232	183	233	174	197	214	205	189	184	94	410	200	237	226	239	248	260	282	261	231	381	320	292	343	365	357	419	382	528	457	670	608	723	764	731	1058	1145	1194	1382	1369	1736	1541	1602	1494	1556	1450	1269	1006	989	757	950	843	992	1106	1340	1688	1825	1829	2335	23539
fam1664-F1-V07	fam1664	F1	V07	0	0	13	221	401	376	291	215	148	66	80	44	43	28	20	26	21	15	30	14	19	20	4	10	6	16	7	14	15	12	10	11	10	14	11	13	16	10	15	12	19	12	15	15	9	16	13	14	11	12	39	14	8	20	18	12	8	16	14	9	34	22	17	28	27	9	47	1	32	25	62	34	78	49	10	86	74	45	73	13	154	158	84	154	188	160	203	255	337	317	781	611	1076	1319	1798	2638	3721	4594	5755	35941
fam1664-T-V00	fam1664	T	V00	0	0	0	0	0	2	5	24	41	89	162	213	304	374	376	405	525	575	505	385	735	587	474	535	229	702	464	411	364	268	503	304	108	462	115	308	302	165	271	69	383	237	224	114	117	268	239	180	71	5	730	63	253	306	260	196	217	345	420	125	597	473	343	471	459	362	872	173	590	451	895	533	828	734	231	1090	1055	516	816	334	1461	1021	654	871	878	960	809	560	819	449	1488	730	1006	801	763	849	770	368	57	17869
fam1664-T-V01	fam1664	T	V01	0	0	0	1	4	23	84	237	409	467	641	620	767	721	744	703	701	719	643	459	800	626	578	545	281	695	499	454	455	313	514	377	241	463	225	308	351	263	309	136	418	293	258	189	168	282	285	255	171	17	701	171	324	332	335	275	289	384	470	195	613	465	374	457	478	409	677	259	600	472	734	479	685	572	264	890	801	507	705	357	1183	795	761	840	964	1091	1056	918	1282	903	1771	1315	1629	1536	1522	1683	1739	1356	656	19894
fam1664-T-V02	fam1664	T	V02	0	0	0	31	180	592	1099	1658	2116	2213	2840	2594	2877	2771	2781	2728	2809	2574	2497	2030	2667	2177	2079	1869	1525	2208	1783	1696	1654	1533	1732	1553	1460	1615	1436	1603	1617	1480	1582	1202	1782	1378	1493	1288	1315	1496	1379	1282	1198	638	1800	1008	1130	1045	935	947	909	877	885	633	997	772	725	663	659	642	768	521	642	543	671	587	637	585	375	750	646	564	645	484	786	636	590	572	555	502	493	437	439	348	491	384	414	387	429	491	614	749	1168	17000
fam1664-T-V03	fam1664	T	V03	0	53	1254	2103	1627	1377	1233	1128	1092	1102	1218	1227	1350	1413	1471	1687	1859	1880	1994	2089	2179	2021	1833	1627	1288	1203	977	788	654	544	478	434	350	376	288	285	262	251	259	186	270	215	221	212	216	235	223	232	221	148	346	231	244	235	266	239	286	311	326	298	415	386	385	418	481	526	599	630	732	862	987	989	1167	1272	1286	1546	1515	1398	1299	1092	1122	925	732	751	688	591	579	516	587	546	654	641	829	1019	1390	1970	2689	3753	4345	21840
fam1664-T-V04	fam1664	T	V04	0	0	0	0	4	18	68	110	157	132	153	120	125	87	80	55	43	37	34	31	42	26	14	22	6	20	18	10	6	12	9	16	7	17	5	15	31	7	17	4	18	21	10	10	6	21	13	5	6	0	47	4	13	16	20	12	11	14	28	1	40	19	9	35	23	16	61	2	26	45	67	38	89	47	9	91	108	48	124	34	246	196	133	293	260	363	410	388	615	479	1192	997	1497	1562	1783	2261	2577	2592	1810	33882
fam1664-T-V05	fam1664	T	V05	0	0	31	441	1435	2511	3220	3412	3334	3092	2805	2313	2051	1734	1410	1273	1077	917	808	628	660	561	455	417	261	431	367	290	293	231	352	276	166	333	223	293	264	224	301	153	409	279	312	208	196	301	297	297	277	56	583	224	345	305	310	286	331	318	356	218	508	422	378	412	444	439	587	396	574	510	694	590	777	741	686	1133	1111	1100	1340	1246	1819	1772	1815	1839	1807	1797	1704	1674	1720	1570	1796	1615	1599	1466	1262	1273	1233	1248	2071	18835
fam1664-T-V06	fam1664	T	V06	0	1	2	23	144	340	597	843	1027	1148	1417	1244	1321	1232	1171	1105	1084	950	988	749	1013	903	921	863	723	1178	965	950	1073	1027	1234	1068	1224	1327	1297	1490	1575	1628	1693	1515	1951	1753	1918	1830	1815	1975	1860	1884	1833	1259	2313	1582	1630	1434	1241	1261	1156	1062	973	725	921	717	653	577	507	471	477	348	431	348	404	312	330	299	186	367	324	251	300	214	432	338	288	322	376	413	389	342	437	313	627	419	574	596	690	934	1271	1771	2655	23654
fam1664-T-V07	fam1664	T	V07	0	0	68	640	1533	2155	2459	2433	2386	1972	2030	1528	1341	1012	821	646	563	427	350	237	329	221	159	182	90	156	107	91	94	61	102	84	37	85	23	69	74	42	54	32	113	62	70	46	33	96	84	63	44	5	192	39	89	94	78	70	65	89	129	38	151	111	112	129	134	115	205	85	182	133	266	202	268	260	156	436	402	365	447	316	813	709	711	867	998	1178	1279	1322	1561	1467	2187	1749	2118	2046	2217	2490	2827	3393	4023	21578
fam1665-F1-V03	fam1665	F1	V03	0	0	0	0	0	9	71	178	282	365	498	429	460	416	420	393	432	426	414	274	472	358	383	363	221	515	397	362	375	268	402	356	243	431	261	332	349	251	304	155	390	273	263	179	205	274	280	252	216	28	620	184	310	315	278	234	272	295	320	158	501	354	284	372	335	331	526	196	364	302	459	279	459	362	168	573	544	383	539	254	941	704	613	759	821	971	1038	910	1352	1008	2126	1517	2001	1925	2117	2432	2885	2334	1227	21794
fam1665-T-V01	fam1665	T	V01	0	0	0	0	0	0	0	0	0	0	2	2	2	2	1	2	3	2	3	0	3	1	3	1	2	1	1	0	2	3	3	0	2	7	2	2	3	2	4	1	2	3	4	4	2	6	3	4	2	0	3	3	2	5	2	3	5	2	1	0	5	4	1	7	0	3	0	1	1	1	8	4	4	3	2	3	8	3	5	0	34	38	10	47	48	54	40	57	82	45	387	215	414	384	478	650	689	335	21	41799
fam1665-T-V03	fam1665	T	V03	0	0	0	8	18	108	271	447	732	755	1026	1022	1152	1104	1102	1163	1088	1143	970	808	1243	1004	926	973	639	1265	951	886	988	817	1181	905	737	1071	814	945	1017	871	911	564	1209	799	870	672	747	845	804	697	696	175	1331	576	720	686	670	558	565	667	620	340	761	581	483	515	592	464	705	293	550	421	719	473	657	564	284	873	750	567	768	427	1162	852	805	871	985	1050	999	824	1135	781	1361	993	1114	1061	1034	1111	1111	1052	664	19543
fam1665-T-V07	fam1665	T	V07	0	0	3	47	204	377	523	612	772	739	806	739	685	665	611	610	559	531	522	393	675	546	598	583	408	760	625	586	640	573	773	675	660	883	656	808	895	791	836	624	1064	898	887	804	820	892	856	780	762	375	1260	710	792	723	767	671	700	608	644	411	717	558	476	483	424	383	441	268	353	280	436	258	347	283	142	393	326	240	279	170	431	343	299	363	412	453	470	397	593	434	941	597	925	884	952	1264	1630	2058	2582	30332
fam1667-T-V00	fam1667	T	V00	0	0	0	3	5	5	5	14	6	12	6	14	9	14	10	13	15	12	15	10	9	8	8	13	7	12	9	5	10	11	6	8	11	10	8	15	10	17	9	10	15	10	10	7	13	13	13	10	7	8	26	14	11	9	9	8	5	2	5	4	6	5	7	9	6	7	11	8	0	4	7	11	8	9	3	12	9	9	9	6	28	25	5	16	12	32	17	26	26	18	110	80	130	134	185	303	605	1240	3598	58255
fam1667-T-V01	fam1667	T	V01	0	0	2	14	45	82	92	95	100	69	102	80	76	79	77	61	53	41	51	19	43	20	19	15	18	14	13	9	13	8	15	13	8	14	13	6	10	7	8	10	4	8	8	11	7	13	11	9	10	6	9	13	8	5	12	4	7	3	3	6	5	9	10	5	9	9	3	9	8	2	11	7	14	8	5	14	6	9	14	7	21	18	17	20	28	23	34	28	39	31	78	47	95	112	168	291	459	994	2703	57401
fam1667-T-V02	fam1667	T	V02	0	0	1	3	18	29	19	26	20	8	10	10	10	10	14	11	11	3	6	11	11	12	11	4	9	9	5	8	12	10	8	6	10	12	6	10	8	7	8	10	7	16	7	11	9	14	14	18	7	7	18	8	6	8	7	5	6	6	7	4	10	9	5	4	5	3	7	6	6	7	8	7	6	2	5	10	12	3	9	7	19	17	9	15	18	20	23	18	25	20	131	100	155	183	264	459	852	1644	3492	53914
fam1667-T-V03	fam1667	T	V03	0	0	19	61	77	74	46	24	22	16	11	20	14	15	10	11	12	12	16	6	8	9	12	11	8	8	18	11	12	5	9	10	10	12	5	6	7	11	12	7	12	9	12	7	13	10	15	13	13	6	9	11	10	16	11	9	10	7	7	7	12	9	8	10	9	7	11	6	10	10	14	6	15	17	5	12	8	8	11	7	28	25	6	24	23	27	34	27	32	28	125	75	116	147	192	352	586	1217	3947	59324
fam1667-T-V04	fam1667	T	V04	0	0	17	84	108	72	36	17	16	14	11	8	16	11	18	11	12	17	11	5	11	8	11	14	16	16	8	6	12	12	14	13	11	12	16	14	6	8	12	9	11	12	10	10	8	11	8	15	16	9	16	12	15	12	8	8	7	8	10	7	3	9	6	7	4	7	9	7	8	7	9	12	16	13	8	10	3	10	8	7	25	15	5	17	21	22	26	16	22	21	78	56	101	147	202	324	557	1173	3997	60419
fam1667-T-V05	fam1667	T	V05	0	0	29	48	44	23	26	16	14	10	10	16	16	11	13	9	15	15	13	17	10	6	11	9	9	11	8	8	11	13	7	14	16	16	15	12	12	11	9	12	9	11	3	4	6	15	13	15	14	15	20	14	8	13	9	10	7	8	8	12	11	7	8	8	6	7	17	9	10	7	17	12	15	17	9	20	17	19	13	3	33	30	17	38	30	42	34	37	55	36	174	116	191	208	269	428	842	1461	5236	58904
fam1667-T-V06	fam1667	T	V06	0	0	0	0	12	24	63	74	75	58	64	45	61	36	42	33	23	22	25	15	22	23	13	17	8	11	6	8	9	5	14	5	12	4	6	11	13	9	7	8	10	9	5	7	9	8	16	11	8	6	9	19	8	10	5	7	9	7	6	9	8	6	2	8	3	5	4	6	4	5	8	5	10	0	2	12	8	2	9	3	24	25	13	15	27	25	25	26	45	18	98	79	135	142	225	401	707	1373	3014	53903
fam1667-T-V07	fam1667	T	V07	0	0	15	151	534	970	1360	1668	1886	1970	2336	2238	2176	2033	1832	1600	1373	1137	936	666	678	446	387	310	197	282	185	179	183	155	177	153	102	194	92	130	146	109	145	79	200	117	155	105	117	148	148	143	148	20	293	117	186	144	137	134	169	219	203	116	262	209	205	230	240	254	299	241	300	285	385	368	467	420	353	700	697	738	888	861	1352	1345	1393	1656	1790	1879	1953	1741	1855	1486	1653	1192	1091	863	813	934	1067	1581	2653	28159
fam1668-T-V01	fam1668	T	V01	0	0	0	2	6	29	85	162	247	247	300	206	251	172	147	112	98	80	60	38	53	40	39	48	14	42	25	24	29	8	40	24	6	28	12	17	15	10	12	3	31	21	13	11	9	31	24	11	8	1	85	5	13	26	26	12	11	28	33	8	83	43	22	53	48	15	102	13	33	67	136	79	125	107	22	204	209	122	162	61	392	347	252	373	482	562	662	644	995	761	1679	1312	1907	2025	2131	2539	2739	2598	1411	35901
fam1673-T-V00	fam1673	T	V00	0	0	0	3	4	4	7	6	9	9	9	8	13	15	8	9	9	7	7	10	12	7	7	7	8	15	10	14	12	8	15	17	9	9	7	13	8	17	6	6	10	13	18	11	11	10	9	4	10	11	7	9	7	8	10	11	5	5	10	7	4	2	8	7	6	8	11	3	10	10	9	2	12	8	1	18	5	7	6	3	25	32	4	22	31	26	30	34	46	25	181	113	180	224	287	470	968	1989	5803	52818
fam1673-T-V01	fam1673	T	V01	0	0	0	0	2	19	24	39	33	24	25	21	10	21	12	13	13	9	11	11	18	8	9	8	7	19	10	5	15	12	11	8	4	13	8	12	12	9	4	6	14	6	13	5	5	7	7	9	5	2	26	9	7	11	16	7	7	5	12	6	25	14	9	13	9	5	26	4	13	25	28	26	46	21	3	57	52	17	47	11	153	118	56	138	149	178	165	162	302	242	798	554	1033	1182	1632	2340	3266	3982	4420	36420
fam1673-T-V02	fam1673	T	V02	0	0	0	0	9	10	14	13	13	11	6	8	7	12	13	7	6	12	11	6	15	7	12	12	10	13	9	6	8	6	7	10	9	11	13	15	10	6	7	4	13	7	8	7	10	7	9	14	9	9	11	5	6	2	5	5	4	10	7	7	7	3	9	9	2	2	14	2	4	4	4	5	5	2	3	9	4	8	10	5	25	23	12	25	33	36	30	31	55	31	215	163	289	391	564	1106	2155	4254	8515	41061
fam1674-T-V00	fam1674	T	V00	0	33	208	247	194	153	172	126	83	85	70	54	35	23	15	14	13	7	8	8	13	10	8	5	10	7	6	8	14	13	6	5	4	7	5	9	10	11	11	10	6	13	6	7	10	7	10	6	5	12	11	10	7	7	9	8	10	5	6	5	8	2	6	10	9	8	8	3	4	5	5	8	6	9	1	9	7	8	2	6	16	5	4	11	22	17	20	17	23	24	55	37	51	61	94	146	251	481	1772	43904
fam1674-T-V01	fam1674	T	V01	0	14	105	216	235	178	185	145	119	114	104	84	73	80	67	72	65	58	58	48	45	54	49	46	44	45	33	38	16	16	12	9	12	5	9	5	13	14	12	8	10	12	7	9	10	7	8	6	9	5	18	9	5	8	2	5	9	6	7	4	5	5	9	6	10	6	10	8	15	8	17	9	15	7	6	7	11	6	7	5	9	11	11	5	9	11	16	11	15	22	35	28	66	65	86	104	201	438	1546	43661
fam1674-T-V02	fam1674	T	V02	0	0	10	60	110	124	130	125	116	116	97	94	94	71	86	85	69	74	66	76	73	64	66	51	63	52	49	57	46	55	48	45	46	40	59	35	45	47	42	34	42	23	22	49	28	26	40	50	44	40	33	39	28	33	27	25	15	18	15	10	20	11	14	6	10	6	8	9	6	4	8	8	11	4	4	7	10	7	7	4	14	15	10	9	19	12	18	27	23	19	62	34	61	50	74	148	239	560	2121	41866
fam1674-T-V03	fam1674	T	V03	0	0	0	0	10	30	60	62	52	50	75	65	77	68	84	69	62	76	55	51	66	71	54	53	57	67	63	55	54	38	53	52	68	50	45	57	55	53	34	50	53	48	44	34	50	51	46	41	32	29	46	40	34	37	41	48	39	39	34	35	35	42	40	35	35	39	38	48	61	59	59	51	51	35	33	39	25	14	11	7	26	16	8	17	15	13	12	18	21	13	75	38	75	86	121	224	420	959	2573	37227
fam1674-T-V05	fam1674	T	V05	2	16	130	202	214	146	167	119	138	133	104	114	98	116	86	92	90	85	72	66	72	67	67	67	60	75	61	57	58	56	64	58	57	54	49	52	42	55	50	37	45	32	50	42	37	39	30	42	45	23	30	35	30	28	33	29	24	26	21	35	37	45	45	48	53	43	56	40	40	33	53	23	22	32	6	36	30	20	27	12	42	39	22	45	39	44	51	48	71	50	166	128	173	237	302	502	859	1976	5359	36419
